dataset,analysis_id,k,estimate,I2,tau2,direction_fragile,sig_fragile,fragility_any,MAFI_base,MAFI_empirical,MAFI_simple
CD007310_pub3_data,15,3,1.21027853220094,57.2445093306902,0.796325835099304,FALSE,TRUE,1,0.615841774304351,0.646251862150626,0.421666666666667
CD007310_pub3_data,1,14,-0.0258663288209322,0,0,FALSE,FALSE,0,0.093872290945216,0.0900357071295073,0.09
CD007310_pub3_data,16,3,-0.487596754889264,0,0,FALSE,TRUE,1,0.399697139336885,0.530825457763861,0.421666666666667
CD007374_pub3_data,1,8,-0.168722187158715,0,0,FALSE,FALSE,0,0.224365568638585,0.180297852631535,0.18
CD007374_pub3_data,2,5,-0.771885416013589,0,0,TRUE,FALSE,1,0.476137199068519,0.36525690756601,0.325
CD007374_pub3_data,4,3,0.508266195684638,0,0,FALSE,FALSE,0,0.397906596019362,0.256021100317341,0.255
CD007374_pub3_data,5,6,-0.627754000030871,45.0186466277554,0.874908196097657,FALSE,TRUE,1,0.473324047649447,0.438880792290101,0.293333333333333
CD007374_pub3_data,6,5,-0.0119921383838234,0,0,FALSE,FALSE,0,0.225450285835956,0.225004152171127,0.225
CD007374_pub3_data,7,11,-0.167054084663166,0,0,FALSE,FALSE,0,0.135,0.135,0.135
CD007374_pub3_data,9,4,0.0650050900378954,0,0,FALSE,FALSE,0,0.241188935158216,0.240010963396674,0.24
CD007374_pub3_data,10,5,0.0874484383313445,0,0,FALSE,FALSE,0,0.228366502244017,0.225031043155929,0.225
CD007374_pub3_data,11,7,1.15532330158872,55.8943609240846,0.381679599174486,FALSE,FALSE,0,0.341412529596955,0.3071079945487,0.195
CD007374_pub3_data,12,5,0,0,0,FALSE,FALSE,0,0.225,0.225,0.225
CD007374_pub3_data,13,10,0.0926709287779986,0,0,FALSE,FALSE,0,0.151555966581383,0.150014347863065,0.15
CD007374_pub3_data,18,6,0.338963915467538,0,0,FALSE,FALSE,0,0.246416022620522,0.210335799053906,0.21
CD007374_pub3_data,19,5,0.144972223147677,0,0,FALSE,FALSE,0,0.23124205986491,0.225057559218339,0.225
CD007374_pub3_data,20,4,-0.0111112254250712,0,0,FALSE,FALSE,0,0.24,0.24,0.24
CD007388_pub3_data,1,14,0.331430893151788,0,0,FALSE,FALSE,0,0.118876011070996,0.0902662711768182,0.09
CD007388_pub3_data,2,11,-0.129655697108189,0,0,FALSE,FALSE,0,0.196718574965091,0.135407299497812,0.135
CD007388_pub3_data,3,10,-0.361748100438313,0,0,FALSE,FALSE,0,0.178251297092012,0.150260510570689,0.15
CD007388_pub3_data,4,11,-0.616697310115134,0,0,FALSE,TRUE,1,0.184442303082892,0.210317147217986,0.180454545454545
CD007388_pub3_data,5,13,-0.0944324196711832,10.7358665084338,0.103227741491449,TRUE,FALSE,1,0.21508327866594,0.23353431759612,0.181923076923077
CD007388_pub3_data,6,8,-0.0259904641781171,0,0,TRUE,FALSE,1,0.286596946254319,0.353631856810837,0.305
CD007388_pub3_data,7,4,0.120826850886041,0,0,FALSE,FALSE,0,0.250625947627579,0.240097983879167,0.24
CD007388_pub3_data,8,4,-0.00120824336556241,0,0,TRUE,FALSE,1,0.511969196574169,0.414711782929633,0.365
CD007388_pub3_data,9,5,-0.153844150866219,0,0,TRUE,FALSE,1,0.398784968696348,0.364543627973476,0.325
CD007388_pub3_data,10,4,-0.188053412369884,0,0,TRUE,FALSE,1,0.539855607911522,0.414968928819548,0.365
CD007388_pub3_data,11,3,0.271799930492971,0,0,TRUE,FALSE,1,0.549758376233277,0.487619895919944,0.421666666666667
CD007388_pub3_data,12,5,-0.650953294703357,84.7706222956766,1.50703928635396,FALSE,FALSE,0,0.52329996770809,0.395550552095802,0.225
CD007388_pub3_data,13,4,-1.06107357902015,62.7962679598976,1.11057171278406,FALSE,FALSE,0,0.459094766425719,0.36645473772775,0.24
CD007388_pub3_data,14,6,0.0388309197623937,0,0,FALSE,FALSE,0,0.21443930401968,0.210040935664648,0.21
CD007388_pub3_data,15,4,-0.13486233538917,0,0,TRUE,FALSE,1,0.436530267117411,0.414238647636846,0.365
CD007388_pub3_data,16,6,-0.206798472479133,0.000138223707118996,4.64510167413131e-07,FALSE,FALSE,0,0.353371502264406,0.211025661204275,0.21
CD007491_pub3_data,1,3,-0.253649504915713,0,0,FALSE,FALSE,0,0.352028853924507,0.255598052952962,0.255
CD007491_pub3_data,2,5,-0.142596792692496,0,0,TRUE,FALSE,1,0.326680008455206,0.364056735565593,0.325
CD007491_pub3_data,3,8,-0.128727953622406,0,0,FALSE,FALSE,0,0.193718146064126,0.180126497627642,0.18
CD007491_pub3_data,5,4,-0.172821574192483,0,0,TRUE,FALSE,1,0.468098464061925,0.414307242581411,0.365
CD007569_pub4_data,1,19,0.225049698381049,0,0,FALSE,FALSE,0,0.0810776214228977,0.0154219446935189,0.015
CD007569_pub4_data,2,7,-0.417607381633542,0,0,FALSE,FALSE,0,0.209276487604576,0.195131646200923,0.195
CD007572_pub4_data,1,13,-0.69344415346771,55.0168601589735,0.182149370691001,FALSE,FALSE,0,0.228908664818691,0.215161663813723,0.105
CD007572_pub4_data,2,10,-0.625410778734679,47.8679039304794,0.134663747328751,FALSE,FALSE,0,0.265323781150445,0.245916432279146,0.15
CD007572_pub4_data,3,8,-0.740003501644193,18.8303753087033,0.0376339677635245,FALSE,FALSE,0,0.237053125096638,0.217839571381853,0.18
CD007572_pub4_data,4,13,-0.945314376633449,31.1709344845119,0.0612118423802947,FALSE,FALSE,0,0.180595745462655,0.167464085478869,0.105
CD007572_pub4_data,5,4,-0.809920490227675,0,0,FALSE,FALSE,0,0.281418369119417,0.240381926640082,0.24
CD007572_pub4_data,7,4,-0.556554217941361,28.3475890775814,0.116730502810147,FALSE,FALSE,0,0.339911359124071,0.297093682759413,0.24
CD007572_pub4_data,8,4,-0.696640974618278,0,0,FALSE,FALSE,0,0.240534737524891,0.240004930916174,0.24
CD007572_pub4_data,9,6,-0.242449980302094,0,0,FALSE,FALSE,0,0.295237212796363,0.210489319992856,0.21
CD007572_pub4_data,10,3,-0.200086628364633,0,0,FALSE,FALSE,0,0.356457243488207,0.255638887973341,0.255
CD007572_pub4_data,11,4,-0.871170270907089,0,0,FALSE,TRUE,1,0.603136193908325,1,0.74
CD007639_pub3_data,1,23,-0.128141323123227,0,0,FALSE,FALSE,0,0.0175805355345253,0.000162113453771838,0
CD007639_pub3_data,2,22,0.367998881607187,0,0,FALSE,FALSE,0,0.0554352632177896,0.000470724282032693,0
CD007639_pub3_data,3,17,-0.25036580029588,0,0,FALSE,FALSE,0,0.086661081072991,0.0452794581970615,0.045
CD007639_pub3_data,4,17,-0.824006586680711,72.5729688866828,2.75331626736542,,,,,,
CD007639_pub3_data,6,10,0.242923694214578,0,0,FALSE,FALSE,0,0.22115976042201,0.150567177096611,0.15
CD007639_pub3_data,7,12,-0.0399776219432181,0,0,FALSE,FALSE,0,0.125560949262626,0.120051278568246,0.12
CD007639_pub3_data,10,3,-0.0081960276193803,0,0,TRUE,FALSE,1,0.394603687214308,0.486485853613186,0.421666666666667
CD007639_pub3_data,11,5,-0.0293696531556523,62.8558007093872,0.735180000835183,TRUE,FALSE,1,0.794102126518659,0.630148433851729,0.425
CD007639_pub3_data,15,4,-1.16506629361552,15.4203880849205,0.62903134647634,FALSE,FALSE,0,0.470840776169841,0.272462512727454,0.24
CD007674_pub3_data,1,55,-0.16114991733909,0,0,FALSE,FALSE,0,0.00249390900966678,2.29968081550083e-05,0
CD007674_pub3_data,2,54,0.696496460694295,51.9521331980484,0.549613867927438,FALSE,FALSE,0,0.113063553433403,0.103988725919687,0
CD007674_pub3_data,3,42,0.328596315716763,0.12235332826101,0.00127618209622104,,,,,,
CD007674_pub3_data,4,73,0.79073510023214,66.0651329726345,0.936722200033928,FALSE,FALSE,0,0.140351010410489,0.132206070989729,0
CD007674_pub3_data,5,41,0.103635633809336,25.0102154353496,0.262138359181848,TRUE,FALSE,1,0.0755304325724224,0.0670994591578916,0.0121951219512195
CD007674_pub3_data,7,39,-0.225146458643597,0,0,FALSE,FALSE,0,0.0755947975197951,0.000377584796825259,0
CD007674_pub3_data,8,16,0.938400906740552,66.6929455295172,0.67668687396007,FALSE,FALSE,0,0.220993921673843,0.193640469947488,0.06
CD007674_pub3_data,6,14,0.76567318801532,54.0363606087534,0.367045792988993,FALSE,FALSE,0,0.218807054381673,0.198263916437601,0.09
CD007693_pub3_data,1,52,-0.190035876924399,0,0,FALSE,FALSE,0,0.0285053815386599,0.000262853531579913,0
CD007784_pub3_data,1,16,-0.409224907934741,31.8908405798448,0.00897088389961971,FALSE,FALSE,0,0.128752114562085,0.123827514469148,0.06
CD007784_pub3_data,2,16,-0.193261483635532,46.5397052806464,0.0235180947230766,FALSE,FALSE,0,0.172543384282719,0.153203266208689,0.06
CD007784_pub3_data,3,3,-0.409956491981022,0,0,TRUE,TRUE,1,0.688333333333333,0.589255452306635,0.588333333333333
CD007784_pub3_data,4,9,-0.386859890621305,17.8645062206912,0.0225779279153571,FALSE,FALSE,0,0.226688541690945,0.200968390185972,0.165
CD007784_pub3_data,5,12,-0.449738540971966,0,0,FALSE,FALSE,0,0.131380272212156,0.120104939649282,0.12
CD007784_pub3_data,6,8,-0.0980084826641222,73.9756878781502,0.929984459155873,TRUE,FALSE,1,0.507023571095953,0.502140289895406,0.305
CD007784_pub3_data,7,4,-0.54927952054881,0,0,FALSE,TRUE,1,0.341753597052235,0.446806672715593,0.365
CD007784_pub3_data,9,3,-0.0340903369317026,0,0,FALSE,FALSE,0,0.382641536109844,0.25588033830363,0.255
CD007784_pub3_data,11,18,-0.0943895179685813,0,0,FALSE,FALSE,0,0.0364675757273119,0.0300596387428942,0.03
CD007784_pub3_data,12,7,-0.0431090670801897,0,0,TRUE,FALSE,1,0.25878867497911,0.294244725271638,0.266428571428571
CD007784_pub3_data,13,7,-0.242521107032893,0,0,FALSE,FALSE,0,0.276540233181323,0.195497610659337,0.195
CD007784_pub3_data,14,13,0.144749985348016,42.4730539432726,0.122917134957921,TRUE,FALSE,1,0.289364868688164,0.243848683563376,0.143461538461538
CD007784_pub3_data,17,7,-0.136721231061723,0,0,TRUE,FALSE,1,0.450263674071412,0.394285439411681,0.337857142857143
CD007784_pub3_data,18,27,-0.0381204264265779,0,0,FALSE,FALSE,0,0.00458603963247359,4.22887415741569e-05,0
CD007784_pub3_data,19,24,-0.0456452060116126,0,0,FALSE,FALSE,0,0.00512372819716048,4.72468698464063e-05,0
CD007784_pub3_data,20,20,-0.079703581538863,0,0,FALSE,FALSE,0,0.00593061086183656,5.46872879896637e-05,0
CD007784_pub3_data,21,22,-0.0487247257794718,0,0,FALSE,FALSE,0,0.00559852259545325,5.16250390772357e-05,0
CD007784_pub3_data,22,12,-0.259492927876562,0,0,FALSE,FALSE,0,0.124299506106127,0.120039646561563,0.12
CD007784_pub3_data,23,14,-0.423857519296464,39.8906618249691,0.0126596586129824,FALSE,FALSE,0,0.17568021187703,0.169835718417494,0.09
CD007784_pub3_data,24,14,-0.423857519296464,39.8906618249691,0.0126596586129824,FALSE,FALSE,0,0.17568021187703,0.169835718417494,0.09
CD007784_pub3_data,25,12,-0.259492927876562,0,0,FALSE,FALSE,0,0.124299506106127,0.120039646561563,0.12
CD007784_pub3_data,26,12,0.207206968806059,52.1568565759678,0.169873583604895,TRUE,FALSE,1,0.360601943068241,0.282823419641207,0.161666666666667
CD007784_pub3_data,27,27,-0.0381204264265779,0,0,FALSE,FALSE,0,0.00458603963247359,4.22887415741569e-05,0
CD007784_pub3_data,28,24,-0.0456452060116126,0,0,FALSE,FALSE,0,0.00512372819716048,4.72468698464063e-05,0
CD007784_pub3_data,29,22,-0.0532832892216081,0,0,FALSE,FALSE,0,0.00556564925159394,5.13219077363505e-05,0
CD007784_pub3_data,30,20,-0.079703581538863,0,0,FALSE,FALSE,0,0.00593061086183656,5.46872879896637e-05,0
CD007784_pub3_data,31,27,-0.0381204264265779,0,0,FALSE,FALSE,0,0.00458603963247359,4.22887415741569e-05,0
CD007784_pub3_data,32,12,0.207206968806059,52.1568565759678,0.169873583604895,TRUE,FALSE,1,0.360601943068241,0.282823419641207,0.161666666666667
CD007784_pub3_data,33,24,-0.0456452060116126,0,0,FALSE,FALSE,0,0.00512372819716048,4.72468698464063e-05,0
CD007784_pub3_data,34,22,-0.0532832892216081,0,0,FALSE,FALSE,0,0.00556564925159392,5.13219077363503e-05,0
CD007784_pub3_data,35,20,-0.079703581538863,0,0,FALSE,FALSE,0,0.00593061086183656,5.46872879896637e-05,0
CD007784_pub3_data,36,13,0.205569277816098,47.9411788625049,0.152832878557097,TRUE,FALSE,1,0.325771352575485,0.254882875330863,0.143461538461538
CD007784_pub3_data,37,13,-0.257488420383122,0,0,FALSE,FALSE,0,0.108521755610521,0.105032474776678,0.105
CD007784_pub3_data,38,14,-0.423857519296464,39.8906618249691,0.0126596586129824,FALSE,FALSE,0,0.17568021187703,0.169835718417494,0.09
CD007784_pub3_data,39,27,-0.0381204264265779,0,0,FALSE,FALSE,0,0.00458603963247359,4.22887415741569e-05,0
CD007784_pub3_data,40,24,-0.0589177462489493,0,0,FALSE,FALSE,0,0.00503784997028562,4.64549704224584e-05,0
CD007784_pub3_data,41,22,-0.0532832892216081,0,0,FALSE,FALSE,0,0.00556564925159394,5.13219077363505e-05,0
CD007784_pub3_data,42,20,-0.079703581538863,0,0,FALSE,FALSE,0,0.00593061086183656,5.46872879896637e-05,0
CD007784_pub3_data,43,27,-0.0381204264265779,0,0,FALSE,FALSE,0,0.00458603963247359,4.22887415741569e-05,0
CD007784_pub3_data,44,24,-0.0456452060116126,0,0,FALSE,FALSE,0,0.00512372819716048,4.72468698464063e-05,0
CD007784_pub3_data,45,13,0.205569277816098,47.9411788625049,0.152832878557097,TRUE,FALSE,1,0.325771352575485,0.254882875330863,0.143461538461538
CD007784_pub3_data,46,22,-0.0532832892216081,0,0,FALSE,FALSE,0,0.00556564925159394,5.13219077363505e-05,0
CD007784_pub3_data,47,20,-0.079703581538863,0,0,FALSE,FALSE,0,0.00593061086183656,5.46872879896637e-05,0
CD007784_pub3_data,48,13,-0.257488420383123,0,0,FALSE,FALSE,0,0.108521755610521,0.105032474776678,0.105
CD007784_pub3_data,49,27,-0.0381204264265779,0,0,FALSE,FALSE,0,0.00458603963247359,4.22887415741569e-05,0
CD007784_pub3_data,50,14,-0.423857519296464,39.8906618249691,0.0126596586129824,FALSE,FALSE,0,0.17568021187703,0.169835718417494,0.09
CD007784_pub3_data,51,20,-0.079703581538863,0,0,FALSE,FALSE,0,0.00593061086183656,5.46872879896637e-05,0
CD007784_pub3_data,52,17,-0.0755771628116621,0,0,FALSE,FALSE,0,0.0520478328186792,0.0450649894036276,0.045
CD007784_pub3_data,53,13,-0.460754112449492,35.3195542360545,0.0134492257279524,FALSE,FALSE,0,0.182916654393871,0.175706216103844,0.105
CD007784_pub3_data,54,12,-0.263680835366078,3.03245512831432,0.00148520168140506,FALSE,FALSE,0,0.132583580908584,0.126125020155517,0.12
CD007784_pub3_data,55,5,-0.669545370980894,0,0,FALSE,FALSE,0,0.244388089107793,0.225178781248224,0.225
CD007784_pub3_data,56,5,-0.333155073731076,24.4296183061496,0.0807030577034282,FALSE,FALSE,0,0.35212202993225,0.274402911567347,0.225
CD007784_pub3_data,57,9,0.389942744877939,30.328308906325,0.377729543810107,,,,,,
CD007784_pub3_data,58,22,-0.0794932938895189,0,0,FALSE,FALSE,0,0.00538340645657552,4.96414123460109e-05,0
CD007784_pub3_data,59,19,-0.0951295746122102,0,0,FALSE,FALSE,0,0.0211329607810182,0.0150565531949869,0.015
CD007784_pub3_data,60,19,-0.101047303760085,0,0,FALSE,FALSE,0,0.021081284526746,0.0150560766784416,0.015
CD007784_pub3_data,61,17,-0.102565376561902,0,0,FALSE,FALSE,0,0.0518312606789352,0.0450629923508361,0.045
CD007809_pub3_data,1,11,-0.0180339247118092,0,0,FALSE,FALSE,0,0.136554241106661,0.135014331952135,0.135
CD007809_pub3_data,2,11,-0.0180339247118092,0,0,FALSE,FALSE,0,0.136554241106661,0.135014331952135,0.135
CD007809_pub3_data,3,10,-0.00767231733407222,0,0,TRUE,FALSE,1,0.231900702244345,0.288874346830235,0.25
CD007809_pub3_data,4,10,-0.297491876137183,0,0,TRUE,FALSE,1,0.255244082719106,0.219941037557221,0.2
CD007809_pub3_data,5,9,-0.0174567850363667,26.8898651274909,0.186588876770872,TRUE,FALSE,1,0.369780850418704,0.373538945078328,0.276111111111111
CD007809_pub3_data,6,9,0.283909928728888,0,0,FALSE,FALSE,0,0.259176584393388,0.165571751634446,0.165
CD007809_pub3_data,7,4,0.00988263661491192,0,0,FALSE,FALSE,0,0.24049131719439,0.240004530529069,0.24
CD007809_pub3_data,8,4,0.00988263661491192,0,0,FALSE,FALSE,0,0.24049131719439,0.240004530529069,0.24
CD007809_pub3_data,9,4,0.00988263661491192,0,0,FALSE,FALSE,0,0.24049131719439,0.240004530529069,0.24
CD007809_pub3_data,10,4,0.00988263661491192,0,0,FALSE,FALSE,0,0.24049131719439,0.240004530529069,0.24
CD007809_pub3_data,12,4,0.00988263661491192,0,0,FALSE,FALSE,0,0.24049131719439,0.240004530529069,0.24
CD007809_pub3_data,13,4,0.00988263661491192,0,0,FALSE,FALSE,0,0.24049131719439,0.240004530529069,0.24
CD007837_pub3_data,1,11,-0.0187851855465196,0,0,FALSE,FALSE,0,0.137817777831978,0.135025983264014,0.135
CD007837_pub3_data,2,5,-0.176984776992194,0,0,FALSE,FALSE,0,0.243813435028797,0.22517348225393,0.225
CD007837_pub3_data,3,4,-1.53827495902435,8.85861808189182,0.229939134438165,FALSE,TRUE,1,0.495217236163784,0.465775652216533,0.365
CD007837_pub3_data,4,6,0,0,0,FALSE,FALSE,0,0.21,0.21,0.21
CD007837_pub3_data,5,6,0,0,0,FALSE,FALSE,0,0.21,0.21,0.21
CD007837_pub3_data,6,5,-0.136172947182505,0,0,FALSE,FALSE,0,0.245425942077376,0.225188351487371,0.225
CD007837_pub3_data,7,5,-0.0415392089997194,0,0,FALSE,FALSE,0,0.231230881349958,0.225057456139132,0.225
CD007837_pub3_data,8,3,0,0,0,FALSE,FALSE,0,0.255,0.255,0.255
CD007859_pub5_data,1,51,-0.0370213333640164,0,0,FALSE,FALSE,0,0.000632971074525286,5.83674637370688e-06,0
CD007859_pub5_data,2,33,0.0719492946988,0,0,FALSE,FALSE,0,0.00287111841502211,2.64751276508669e-05,0
CD007859_pub5_data,3,36,0.092006617287147,0,0,FALSE,FALSE,0,0.00253245239752817,2.33522240474313e-05,0
CD007859_pub5_data,4,24,0.18401262950455,0,0,TRUE,FALSE,1,0.0467539372137479,0.0292059446165578,0.0208333333333333
CD007859_pub5_data,6,18,-0.0809661120207498,0,0,FALSE,FALSE,0,0.0308636598957265,0.0300079639717633,0.03
CD007859_pub5_data,7,3,0.287683215789658,35.8508235605399,0.110082288994602,FALSE,FALSE,0,0.494908426177909,0.327659376707837,0.255
CD007872_pub4_data,1,3,-0.0932720931853969,32.8656634879939,0.0078165725946394,FALSE,FALSE,0,0.339442117997716,0.320903862730054,0.255
CD007872_pub4_data,7,3,0.00329447663188721,0,0,TRUE,FALSE,1,0.397670900998368,0.486514136973441,0.421666666666667
CD007872_pub4_data,8,3,-0.453121963671219,0,0,FALSE,FALSE,0,0.257367795975603,0.25502183389594,0.255
CD007872_pub4_data,9,3,-0.887253379219268,0,0,FALSE,FALSE,0,0.444708919239621,0.256452673419701,0.255
CD007872_pub4_data,14,3,-0.123027275840142,78.7485295735685,0.0622879984040817,TRUE,TRUE,1,0.726002181657797,0.745647552786408,0.588333333333333
CD007872_pub4_data,19,3,0.98934920546268,0,0,FALSE,FALSE,0,0.309091249962536,0.2554987856788,0.255
CD007895_pub3_data,1,4,0.0505781933347446,0,0,TRUE,FALSE,1,0.347711199577024,0.413642131552137,0.365
CD007895_pub3_data,2,5,0.0322251697528019,0,0,TRUE,FALSE,1,0.311443013168401,0.363916232341092,0.325
CD007895_pub3_data,4,4,0.196826959380934,0,0,TRUE,FALSE,1,0.563150082651923,0.41496123020187,0.365
CD007896_pub4_data,1,425,-0.390885716687836,0,0,FALSE,FALSE,0,0.000485247324734789,4.47455764881654e-06,0
CD007896_pub4_data,2,425,-0.390885716687836,0,0,FALSE,FALSE,0,0.000485247324734781,4.47455764881647e-06,0
CD007896_pub4_data,3,358,-0.453647362629851,0,0,FALSE,FALSE,0,0.00054838535208581,5.05676537838848e-06,0
CD007896_pub4_data,4,318,0.894361886830261,0,0,FALSE,FALSE,0,0.00168154744021824,1.5505867991315e-05,0
CD008063_pub3_data,1,148,0.0133299132688073,0,0,FALSE,FALSE,0,0.000954973179740806,8.80598888032886e-06,0
CD008063_pub3_data,2,12,0.062494546915152,0,0,FALSE,FALSE,0,0.125603340636378,0.120051669467147,0.12
CD008063_pub3_data,3,19,-0.0409627932825687,0,0,FALSE,FALSE,0,0.0201356328439683,0.0150473566448533,0.015
CD008145_pub4_data,1,28,-0.0830557296790492,0,0,FALSE,FALSE,0,0.00339704161129583,3.13247652286996e-05,0
CD008145_pub4_data,2,13,-0.0751695292154873,0,0,FALSE,FALSE,0,0.116729389115364,0.105108158922485,0.105
CD008145_pub4_data,3,14,-0.0767160457241346,0,0,FALSE,FALSE,0,0.0971156530064851,0.0900656147864471,0.09
CD008145_pub4_data,4,7,-0.0302297983713754,0,0,FALSE,FALSE,0,0.199487426203784,0.195041379408438,0.195
CD008145_pub4_data,5,7,-0.187389141886209,0,0,FALSE,FALSE,0,0.274896497997663,0.195482453465338,0.195
CD008145_pub4_data,6,8,-0.151004508757098,0,0,FALSE,FALSE,0,0.191640867789212,0.180107342650541,0.18
CD008145_pub4_data,7,5,0.306015747491616,0,0,FALSE,FALSE,0,0.380019673385896,0.225895462487067,0.225
CD008145_pub4_data,8,3,-0.1746017933666,0,0,TRUE,FALSE,1,0.560621570125288,0.487423398973277,0.421666666666667
CD008165_pub5_data,1,8,0.0239604240684442,0,0,TRUE,FALSE,1,0.233647104586397,0.266819143202251,0.2425
CD008165_pub5_data,2,7,-0.000353606507536958,0,0,TRUE,FALSE,1,0.368404068983045,0.492568545211083,0.409285714285714
CD008165_pub5_data,3,9,0.0253430950676515,0,0,TRUE,FALSE,1,0.215306130986807,0.242196729553881,0.220555555555556
CD008165_pub5_data,4,13,-0.465175948739921,88.9679621116531,0.512440171914012,FALSE,TRUE,1,0.470675250265044,0.664731812152762,0.335769230769231
CD008165_pub5_data,5,3,0.0515178303390937,0,0,FALSE,FALSE,0,0.263678550015269,0.255080026556298,0.255
CD008165_pub5_data,6,7,-0.992606059268978,91.7631912437913,0.891638629824581,FALSE,FALSE,0,0.409307189327521,0.378810218147589,0.195
CD008176_pub3_data,1,26,-0.0332363247226825,0.00020200114953806,3.79081770025705e-07,FALSE,FALSE,0,0.00712100058614541,6.60643744109686e-05,0
CD008176_pub3_data,2,129,-0.0595635531359084,0,0,FALSE,FALSE,0,0.00352174524794597,3.24746811226472e-05,0
CD008176_pub3_data,3,50,-0.324052587231889,28.3446777270603,0.0675999367869589,FALSE,FALSE,0,0.0611744387385908,0.0567307132580551,0
CD008176_pub3_data,4,42,-0.284497042365989,20.1172690195813,0.0642589652278417,FALSE,FALSE,0,0.0776202051212648,0.0404945159347212,0
CD008176_pub3_data,5,20,0.373529381218038,0,0,FALSE,FALSE,0,0.00337658954446044,3.11361728399782e-05,0
CD008176_pub3_data,6,24,-0.0538890516063148,0,0,FALSE,FALSE,0,0.0027271473542447,2.51475431833752e-05,0
CD008176_pub3_data,7,14,-0.310612305026753,60.4788632346579,0.18977877620367,FALSE,TRUE,1,0.304608740279936,0.388279914657345,0.197142857142857
CD008176_pub3_data,8,33,-0.436914784023001,38.3940751953051,0.184498273909113,FALSE,FALSE,0,0.0887421835339091,0.0768983807982993,0
CD008176_pub3_data,9,95,-0.187465499905711,0,0,FALSE,FALSE,0,0.00149703970334833,1.38044871424287e-05,0
CD008176_pub3_data,10,83,-0.19671096271576,0,0,FALSE,FALSE,0,0.00170320435027659,1.57055704679939e-05,0
CD008176_pub3_data,11,59,-0.0420796609439851,0,0,FALSE,FALSE,0,0.00282909185394696,2.60875927573669e-05,0
CD008176_pub3_data,12,45,-0.186411875810391,0,0,FALSE,FALSE,0,0.00321266502181734,2.96245937147926e-05,0
CD008176_pub3_data,13,15,0.0780878296568428,0,0,FALSE,FALSE,0,0.0843486423510962,0.0750862056048655,0.075
CD008176_pub3_data,14,20,-0.309278030839171,0,0,FALSE,FALSE,0,0.00774356679607315,7.14048986368514e-05,0
CD008176_pub3_data,15,27,-0.136999925537721,0,0,FALSE,FALSE,0,0.0010516843266821,9.69778071557184e-06,0
CD008176_pub3_data,16,24,-0.106820360138277,0,0,FALSE,FALSE,0,0.000883007912014191,8.14238349243465e-06,0
CD008176_pub3_data,17,15,0.0516222556108805,0,0,TRUE,FALSE,1,0.181025858757844,0.167997767466863,0.141666666666667
CD008176_pub3_data,18,13,-0.326561893266396,0,0,FALSE,FALSE,0,0.166103774636066,0.10549498753348,0.105
CD008176_pub3_data,20,23,-0.0674262005185609,10.9946004706059,0.0544240129352749,,,,,,
CD008176_pub3_data,21,16,-0.109563733169397,0,0,FALSE,FALSE,0,0.0749158975026287,0.0601375423209099,0.06
CD008176_pub3_data,22,25,-0.179961567153204,0,0,FALSE,FALSE,0,0.00531280688628113,4.89904003132572e-05,0
CD008176_pub3_data,23,12,-0.119905323752257,4.46886747094436,0.0891590449751365,TRUE,FALSE,1,0.341707001908049,0.360875760858903,0.286666666666667
CD008176_pub3_data,25,23,0.498298500092497,0,0,,,,,,
CD008176_pub3_data,26,9,-0.138074110722972,0,0,FALSE,FALSE,0,0.183468422957124,0.165170300832157,0.165
CD008176_pub3_data,27,3,-0.381335966522127,0,0,FALSE,FALSE,0,0.378867061644986,0.255845533158447,0.255
CD008237_pub4_data,1,3,-1.1005492119904,39.8460538003231,0.440970655546807,FALSE,TRUE,1,0.556130782045269,0.611225213620138,0.421666666666667
CD008237_pub4_data,2,8,1.01153376097154,15.3999312109542,0.0514549974318463,FALSE,FALSE,0,0.234661253520526,0.211019892836522,0.18
CD008237_pub4_data,3,7,1.02113041813491,17.9160318161902,0.0535295404239415,FALSE,FALSE,0,0.254681102188559,0.231051980141857,0.195
CD008237_pub4_data,4,3,-0.0164810673981467,0,0,TRUE,FALSE,1,0.403151092464674,0.486564670858725,0.421666666666667
CD008309_pub3_data,1,12,0.426391015438682,0,0,FALSE,FALSE,0,0.137988063192906,0.120165871343631,0.12
CD008309_pub3_data,2,18,-1.02057729966371,29.1149654177568,0.219519254378053,FALSE,FALSE,0,0.105167855607832,0.0883861186535227,0.03
CD008309_pub3_data,4,20,-0.394698607772595,33.4233663164968,0.372685168216855,FALSE,TRUE,1,0.103254851444565,0.108356135502609,0.025
CD008309_pub3_data,5,11,0.186564765830512,0,0,FALSE,FALSE,0,0.189961387028736,0.135344990185789,0.135
CD008309_pub3_data,6,13,-0.535140979438545,7.04832623671906,0.0817450545726837,,,,,,
CD008309_pub3_data,7,11,0.0912639033072043,36.5001685888941,0.460674638699243,,,,,,
CD008309_pub3_data,8,4,-0.38070430082286,0,0,FALSE,FALSE,0,0.34293377998131,0.240726670526155,0.24
CD008309_pub3_data,9,3,-0.907037654655232,0,0,TRUE,FALSE,1,0.595441744337741,0.488041150924879,0.421666666666667
CD008309_pub3_data,10,3,-1.5307517942829,14.227106688484,0.380610801685615,TRUE,TRUE,1,0.716787546710301,0.617709665683603,0.588333333333333
CD008309_pub3_data,11,6,-0.882922767866841,43.6161926901623,0.481918140857491,FALSE,TRUE,1,0.411609174448106,0.435532664447477,0.293333333333333
