"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,4,"Abnormal uterine bleeding","","SUBGROUP_AND_OVERALL","Sharifzadeh 2016",2016,0,1.44756849421868,0,0,1,23,0,0,1,21,0,2.09545454545454,100,0.909091,0.053264,15.516003,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012214.pub3/full","10.1002/14651858.CD012214.pub3","4::overall","CD012214_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.217569067969066,0.00508375873975556,-1.2998435896798,0.864705453741671,-0.0939428541392645,0.104110371618776,TRUE,TRUE
2,4,"Hysterectomy rate","","SUBGROUP_AND_OVERALL","Shan 2014",2014,0,0,0,0,1,8,0,0,0,8,0,0,100,7.389056,0.146618,372.38489,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012214.pub3/full","10.1002/14651858.CD012214.pub3","4::overall","CD012214_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.217569067969066,0.00508375873975556,-1.2998435896798,0.864705453741671,-0.0939428541392645,0.104110371618776,TRUE,TRUE
2,4,"Hysterectomy rate","","SUBGROUP_AND_OVERALL","Tehranian 2021",2021,0,0,0,0,0,27,0,0,0,29,0,0,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012214.pub3/full","10.1002/14651858.CD012214.pub3","4::overall","CD012214_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.217569067969066,0.00508375873975556,-1.2998435896798,0.864705453741671,-0.0939428541392645,0.104110371618776,TRUE,TRUE
3,4,"Abnormal uterine bleeding","","SUBGROUP_AND_OVERALL","Ravi 2021",2021,0,0.672071924922406,0,0,5,25,0,0,7,24,0,0.451680672268908,0,0.607143,0.162638,2.26652,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012214.pub3/full","10.1002/14651858.CD012214.pub3","4::overall","CD012214_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.217569067969066,0.00508375873975556,-1.2998435896798,0.864705453741671,-0.0939428541392645,0.104110371618776,TRUE,TRUE
