"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,4,"Withdrawals due to adverse effects",NA,"SUBGROUP_AND_OVERALL","Alger 1993",1993,0,0,0,0,0,8,0,0,0,10,0,0,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007895.pub3/full","10.1002/14651858.CD007895.pub3","4::overall","CD007895_pub3_data","direction_only",FALSE,FALSE,FALSE,0.196826959380934,-0.00230091056532201,-1.00236160155773,1.3960155203196,-0.0139635760205803,0.00936175488993631,TRUE,TRUE
1,4,"Withdrawals due to adverse effects",NA,"SUBGROUP_AND_OVERALL","Astrup 1992",1992,0,0,0,0,4,90,0,0,2,90,0,0,40.044503,2,0.375726,10.646065,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007895.pub3/full","10.1002/14651858.CD007895.pub3","4::overall","CD007895_pub3_data","direction_only",FALSE,FALSE,FALSE,0.196826959380934,-0.00230091056532201,-1.00236160155773,1.3960155203196,-0.0139635760205803,0.00936175488993631,TRUE,TRUE
1,4,"Withdrawals due to adverse effects",NA,"SUBGROUP_AND_OVERALL","Gelotte 2019",2019,0,0,0,0,1,285,0,0,2,280,0,0,40.398879,0.491228,0.044796,5.386723,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007895.pub3/full","10.1002/14651858.CD007895.pub3","4::overall","CD007895_pub3_data","direction_only",FALSE,FALSE,FALSE,0.196826959380934,-0.00230091056532201,-1.00236160155773,1.3960155203196,-0.0139635760205803,0.00936175488993631,TRUE,TRUE
1,4,"Withdrawals due to adverse effects",NA,"SUBGROUP_AND_OVERALL","Lehtonen 1986",1986,0,0,0,0,1,21,0,0,1,22,0,0,19.556618,1.047619,0.069947,15.690631,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007895.pub3/full","10.1002/14651858.CD007895.pub3","4::overall","CD007895_pub3_data","direction_only",FALSE,FALSE,FALSE,0.196826959380934,-0.00230091056532201,-1.00236160155773,1.3960155203196,-0.0139635760205803,0.00936175488993631,TRUE,TRUE
